rssd9001,rssd9999,htm_securities,interest_income,total_assets,total_deposits,trading_assets,risk_weighted_assets,total_equity,afs_securities,interest_expense,net_interest_income,tier1_capital,tier1_ratio,equity_capital,noninterest_income_b,report_date,ticker,tier1_ratio_computed,tier1_ratio_final,equity_ratio,nim,trading_ratio,deposit_ratio,afs_ratio,htm_ratio,tier1_yoy,nim_change
1199611.0,2013-12-31,5150508,933059,102947333.0,99659692.0,1600159.0,58773824.0,7912025,5001749.0,222395,3160320,9294906,15.81,7912025,95035308.0,2013-12-31,NTRS,0.1581470349793813,15.81,0.07685507501199666,0.030698415470364834,0.015543472116951295,0.9680648259241451,0.048585513138062544,0.05003051414649081,0.11438955832200848,0.006049834667595004
1199611.0,2014-03-31,5446891,245724,103832578.0,100203712.0,578546.0,59680931.0,7948343,5139679.0,49689,799810,,,7948343,95884235.0,2014-03-31,NTRS,,,0.07654960661768409,0.007702881074569872,0.005571912121839063,0.9650507955219989,0.0494996762962006,0.052458400869137625,0.10902804491233153,-0.02299553439579496
1199611.0,2014-06-30,5711443,492257,105761163.0,103263444.0,444147.0,60397281.0,8042580,5178306.0,96981,1634739,,,8042580,97718583.0,2014-06-30,NTRS,,,0.0760447386532616,0.015456893188665105,0.004199528327804035,0.9763834007763322,0.048962264153619414,0.05400321666281223,0.0846810101183848,0.0077540121140952335
1199611.0,2014-09-30,5727641,741581,111153721.0,105184315.0,1879020.0,61004307.0,8542392,5048863.0,141467,2464648,,,8542392,102611329.0,2014-09-30,NTRS,,,0.07685205608186522,0.02217332877232243,0.016904697234562217,0.9462959409159141,0.04542234802917664,0.05152900819217739,0.08293994079014055,0.006716435583657325
1199611.0,2014-12-31,5888344,1005516,109946485.0,107339388.0,2002536.0,62651198.0,8448946,5353789.0,181430,3332841,,,8448946,101497539.0,2014-12-31,NTRS,,,0.07684598557198077,0.030313301966861425,0.01821373370872202,0.9762875820905053,0.04869449896465539,0.053556455215462324,0.0,0.008139973194538994
1199611.0,2015-03-31,6649949,260583,106952000.0,107407571.0,1971486.0,,8607643,5662172.0,38256,874499,,,8607643,98344357.0,2015-03-31,NTRS,,,0.08048136547236143,0.008176555838132994,0.018433371979953626,1.0042595837384996,0.0529412446705064,0.06217694853766176,0.0,-0.02213674612872843
1199611.0,2015-06-30,6228349,530023,119942945.0,111573817.0,850957.0,,8749321,5575967.0,75777,1880288,,,8749321,111193624.0,2015-06-30,NTRS,,,0.07294569096998577,0.01567652019883287,0.007094681558802812,0.9302240911293282,0.04648849500902283,0.051927597742409945,0.0,0.007499964360699876
1199611.0,2015-09-30,6210355,798853,119995234.0,109835138.0,1751607.0,,8784514,6046276.0,112598,2767012,,,8784514,111210720.0,2015-09-30,NTRS,,,0.07320719087893107,0.02305934917381802,0.014597304756287238,0.9153291704902213,0.05038763456221936,0.05175501386996754,0.0,0.007382828974985149
1199611.0,2015-12-31,6034146,1088258,116749572.0,113642607.0,1053901.0,,8705861,6209497.0,153892,3635545,,,8705861,108043711.0,2015-12-31,NTRS,,,0.07456867593484626,0.031139685891096884,0.009027022386000696,0.9733877825265175,0.053186464786354845,0.05168452352013762,0.0,0.008080336717278865
1199611.0,2016-03-31,6148680,307765,117798813.0,113363708.0,1559474.0,,8832802,6534096.0,44207,882253,,,8832802,108966011.0,2016-03-31,NTRS,,,0.0749820968060179,0.007489489728559489,0.013238452581012,0.9623501724079342,0.05546826690010875,0.05219645124947057,0.0,-0.023650196162537395
1199611.0,2016-06-30,5862845,610195,121509559.0,114809781.0,2263326.0,,8951549,6812344.0,89250,1902437,,,8951549,112558010.0,2016-06-30,NTRS,,,0.07366950447083756,0.015656685907320264,0.018626732074634555,0.9448621322047593,0.05606426404691338,0.04825007224328746,0.0,0.008167196178760775
1199611.0,2016-09-30,5535554,913341,120084996.0,116252722.0,737926.0,,9579756,7005083.0,135216,2814040,,,9579756,110505240.0,2016-09-30,NTRS,,,0.07977479551233861,0.023433735218677944,0.0061450308080120185,0.9680869873202145,0.058334373429966224,0.046096966185517466,0.0,0.00777704931135768
1199611.0,2016-12-31,5712827,1237586,123926854.0,117566828.0,1191161.0,,9770372,6968281.0,182008,3732871,,,9770372,114156482.0,2016-12-31,NTRS,,,0.07883982917858949,0.030121566710634002,0.009611806977687015,0.9486791942608339,0.056228983267823454,0.04609837832242558,0.0,0.0066878314919560575
1199611.0,2017-03-31,5361310,353489,121488675.0,116604948.0,577380.0,,9977690,6838076.0,56766,931737,,,9977690,111510985.0,2017-03-31,NTRS,,,0.0821285605427831,0.007669332141452691,0.004752541749261814,0.9598009691026756,0.05628570728917737,0.04413012159363826,0.0,-0.02245223456918131
1199611.0,2017-06-30,4977246,696521,125605692.0,118460363.0,988314.0,,10067861,7216981.0,132538,1912465,,,10067861,115537831.0,2017-06-30,NTRS,,,0.08015449650163943,0.01522594214918222,0.007868385455015845,0.9431130159292462,0.057457435925754065,0.03962595898918339,0.0,0.007556610007729529
1199611.0,2017-09-30,4840486,1050734,131400245.0,121202458.0,763018.0,,10165193,7383964.0,232138,2904079,,,10165193,121235052.0,2017-09-30,NTRS,,,0.07736053307967576,0.022101016630524547,0.0058068232673386564,0.9223914156324442,0.056194446212790544,0.03683772431322331,0.0,0.006875074481342327
1199611.0,2017-12-31,4791346,1430771,138590457.0,122464126.0,728441.0,,10216215,7418019.0,340108,3949122,,,10216215,128374242.0,2017-12-31,NTRS,,,0.0737151404299071,0.02849490567738008,0.005256068965845174,0.8836403937970996,0.05352474593542902,0.03457197633744725,0.0,0.006393889046855533
1199611.0,2018-03-31,4565385,384047,129672214.0,124814136.0,907150.0,,10225965,7574420.0,121857,1092473,,,10225965,119446249.0,2018-03-31,NTRS,,,0.0788601095374218,0.008424881216264264,0.006995716136997553,0.962535705606137,0.05841205117389297,0.035207118465641375,0.0,-0.020070024461115818
1199611.0,2018-06-30,4332611,797315,135106246.0,124262217.0,1348696.0,,10357606,7593014.0,276332,2185326,,,10357606,124748640.0,2018-06-30,NTRS,,,0.07666267331563635,0.016174870257293656,0.009982484451533056,0.9197370268136974,0.05620031808151934,0.03206817692203512,0.0,0.007749989041029392
1199611.0,2018-09-30,4297129,1205464,132378457.0,122544521.0,643170.0,,10364498,7610130.0,467358,3251630,,,10364498,122013959.0,2018-09-30,NTRS,,,0.07829444635391089,0.024563135676978015,0.0048585700013107115,0.9257134716413865,0.05748767716789447,0.03246093886711491,0.0,0.008388265419684359
1199611.0,2018-12-31,4369166,1625150,132212517.0,121720591.0,868747.0,,10508283,7711188.0,698673,4339041,,,10508283,121704234.0,2018-12-31,NTRS,,,0.07948024316033557,0.032818685389674564,0.006570837767198699,0.9206434743239931,0.05832419028827656,0.03304653824871967,0.0,0.008255549712696549
1199611.0,2019-03-31,4362860,422041,121869424.0,119634071.0,662644.0,,10616227,7621524.0,240756,1059204,,,10616227,111253197.0,2019-03-31,NTRS,,,0.08711148909672373,0.008691302258062694,0.00543732774186247,0.9816578028628411,0.06253844278446742,0.03579946353073762,0.0,-0.02412738313161187
1199611.0,2019-06-30,4215286,839356,126550913.0,116325638.0,636083.0,,10805499,8245465.0,463663,2148803,,,10805499,115745414.0,2019-06-30,NTRS,,,0.08538459931932692,0.016979751066671482,0.005026301153591836,0.9192003063620726,0.0651553181603676,0.03330901295038464,0.0,0.008288448808608788
1199611.0,2019-09-30,3832903,1257105,124355847.0,116117760.0,1147638.0,,10811295,8998496.0,666655,3269531,,,10811295,113544552.0,2019-09-30,NTRS,,,0.08693837290979974,0.026291735200838606,0.009228661359204124,0.9337539231267509,0.0723608597189644,0.030822056963674575,0.0,0.009311984134167124
1199611.0,2019-12-31,3898539,1677883,136828388.0,117896815.0,946480.0,,11090958,8976849.0,822022,4396911,,,11090958,125737430.0,2019-12-31,NTRS,,,0.08105743378340466,0.03213449390341425,0.006917278013974702,0.8616400201981478,0.0656066268938285,0.028492179561451825,0.0,0.005842758702575647
1199611.0,2020-03-31,6143364,408060,161709179.0,123818337.0,4050234.0,,10879656,9951946.0,121128,1192647,,,10879656,150829523.0,2020-03-31,NTRS,,,0.06727914931780093,0.007375258518874801,0.025046407538807675,0.7656852738087304,0.06154224553944461,0.03799019967815185,0.0,-0.024759235384539453
1199611.0,2020-06-30,4900045,780203,151432861.0,138093313.0,970390.0,,11382119,10345487.0,155248,2317045,,,11382119,140050742.0,2020-06-30,NTRS,,,0.07516280762865597,0.01530080713458884,0.00640805432580449,0.9119111406077179,0.06831731852441195,0.03235787112283377,0.0,0.00792554861571404
1199611.0,2020-09-30,3976463,1108751,152082009.0,140045877.0,1158192.0,,11579081,10213784.0,182104,3470953,,,11579081,140502928.0,2020-09-30,NTRS,,,0.07613708601127173,0.022822903398126468,0.007615575357108808,0.9208576209694863,0.0671597124943293,0.026146833712592528,0.0,0.007522096263537628
1199611.0,2020-12-31,4034936,1443187,170003912.0,142434964.0,1027105.0,,11688256,10573280.0,200265,4659124,,,11688256,158315656.0,2020-12-31,NTRS,,,0.06875286493407282,0.02740598110471717,0.0060416550885017285,0.8378334493855647,0.062194333504513706,0.023734371477286947,0.0,0.0045830777065907005
1199611.0,2021-03-31,4048790,340130,163924120.0,152605275.0,849034.0,,11457934,10702177.0,9742,1254376,,,11457934,152466186.0,2021-03-31,NTRS,,,0.06989779173437076,0.007652174676917588,0.005179433020595139,0.9309507045088911,0.06528738418726908,0.024699171787531938,0.0,-0.01975380642779958
1199611.0,2021-06-30,4018934,675725,172291118.0,153900151.0,1773768.0,,11822984,10763894.0,17262,2511246,,,11822984,160468134.0,2021-06-30,NTRS,,,0.06862213291807648,0.014575597565046852,0.010295179580876595,0.8932564416930651,0.062475037163552447,0.02332641430767197,0.0,0.006923422888129264
1199611.0,2021-09-30,4184567,1022106,169085713.0,155998138.0,1887418.0,,11898836,11549410.0,22175,3810770,,,11898836,157186877.0,2021-09-30,NTRS,,,0.07037162270475211,0.02253750439577352,0.011162492480958458,0.9225979843725768,0.06830506135074818,0.024748199748845724,0.0,0.00796190683072667
1199611.0,2021-12-31,4359847,1382729,183889795.0,161212790.0,561096.0,,12016796,11570060.0,23844,5129645,,,12016796,171872999.0,2021-12-31,NTRS,,,0.06534781334657533,0.02789521299972084,0.0030512623063177597,0.8766815472277839,0.06291844525684527,0.02370902093832885,0.0,0.0053577086039473185
1199611.0,2022-03-31,4617984,381057,172564967.0,162628264.0,999196.0,,11409769,11404395.0,2493,1337807,,,11409769,161155198.0,2022-03-31,NTRS,,,0.06611868676682214,0.007752483156097379,0.005790259850366963,0.9424176113335913,0.06608754487230308,0.02676084306265941,0.0,-0.02014272984362346
1199611.0,2022-06-30,4499014,839664,157786326.0,155741672.0,2768113.0,,11069656,11267252.0,68619,2647795,,,11069656,146716670.0,2022-06-30,NTRS,,,0.07015599057677532,0.016780890126055662,0.017543427685869306,0.987041627422138,0.07140829174259372,0.02851333264455375,0.0,0.009028406969958283
1199611.0,2022-06-30,4499014,839664,157786326.0,155741672.0,2768113.0,,11069656,11267252.0,68619,2647795,,,11069656,146716670.0,2022-06-30,NTRS,,,0.07015599057677532,0.016780890126055662,0.017543427685869306,0.987041627422138,0.07140829174259372,0.02851333264455375,0.0,0.0
1199611.0,2022-06-30,4499014,839664,157786326.0,155741672.0,2768113.0,,11069656,11267252.0,68619,2647795,,,11069656,146716670.0,2022-06-30,NTRS,,,0.07015599057677532,0.016780890126055662,0.017543427685869306,0.987041627422138,0.07140829174259372,0.02851333264455375,0.0,0.0
1199611.0,2022-06-30,4499014,839664,157786326.0,155741672.0,2768113.0,,11069656,11267252.0,68619,2647795,,,11069656,146716670.0,2022-06-30,NTRS,,,0.07015599057677532,0.016780890126055662,0.017543427685869306,0.987041627422138,0.07140829174259372,0.02851333264455375,0.0,0.0
1199611.0,2022-09-30,4705204,1352695,159839583.0,147484542.0,3276094.0,,11030355,11771238.0,354901,3892243,,,11030355,148809228.0,2022-09-30,NTRS,,,0.06900890751197718,0.024350933147767283,0.02049613705511231,0.9227034957917777,0.07364407350837496,0.029437038759041308,0.0,0.007570043021711621
1199611.0,2022-09-30,4705204,1352695,159839583.0,147484542.0,3276094.0,,11030355,11771238.0,354901,3892243,,,11030355,148809228.0,2022-09-30,NTRS,,,0.06900890751197718,0.024350933147767283,0.02049613705511231,0.9227034957917777,0.07364407350837496,0.029437038759041308,0.0,0.0
1199611.0,2022-09-30,4705204,1352695,159839583.0,147484542.0,3276094.0,,11030355,11771238.0,354901,3892243,,,11030355,148809228.0,2022-09-30,NTRS,,,0.06900890751197718,0.024350933147767283,0.02049613705511231,0.9227034957917777,0.07364407350837496,0.029437038759041308,0.0,0.0
1199611.0,2022-09-30,4705204,1352695,159839583.0,147484542.0,3276094.0,,11030355,11771238.0,354901,3892243,,,11030355,148809228.0,2022-09-30,NTRS,,,0.06900890751197718,0.024350933147767283,0.02049613705511231,0.9227034957917777,0.07364407350837496,0.029437038759041308,0.0,0.0
1199611.0,2022-12-31,4786548,1887184,155036693.0,149124555.0,667066.0,,11259504,12378189.0,990553,5088760,,,11259504,143777189.0,2022-12-31,NTRS,,,0.07262476889906314,0.03282293953470744,0.004302633054744015,0.9618662015707469,0.0798403833342859,0.030873646150334232,0.0,0.008472006386940158
1199611.0,2023-03-31,5002504,531246,151108044.0,148986444.0,693945.0,,11587788,12251168.0,924154,1204946,,,11587788,139520256.0,2023-03-31,NTRS,,,0.07668544766551276,0.007974069203092855,0.004592376299967195,0.98595971502351,0.08107555147759044,0.03310547782618376,0.0,-0.024848870331614585
1199611.0,2023-03-31,5002504,531246,151108044.0,148986444.0,693945.0,,11587788,12251168.0,924154,1204946,,,11587788,139520256.0,2023-03-31,NTRS,,,0.07668544766551276,0.007974069203092855,0.004592376299967195,0.98595971502351,0.08107555147759044,0.03310547782618376,0.0,0.0
1199611.0,2023-03-31,5002504,531246,151108044.0,148986444.0,693945.0,,11587788,12251168.0,924154,1204946,,,11587788,139520256.0,2023-03-31,NTRS,,,0.07668544766551276,0.007974069203092855,0.004592376299967195,0.98595971502351,0.08107555147759044,0.03310547782618376,0.0,0.0
1199611.0,2023-03-31,5002504,531246,151108044.0,148986444.0,693945.0,,11587788,12251168.0,924154,1204946,,,11587788,139520256.0,2023-03-31,NTRS,,,0.07668544766551276,0.007974069203092855,0.004592376299967195,0.98595971502351,0.08107555147759044,0.03310547782618376,0.0,0.0
1199611.0,2023-06-30,4656238,1042694,156752514.0,146752216.0,1236458.0,,11635718,14764884.0,2147720,2449862,,,11635718,145116796.0,2023-06-30,NTRS,,,0.07422986530219222,0.01562885300837982,0.007887962804858109,0.9362032688037144,0.09419232663790005,0.029704391216334815,0.0,0.007654783805286964
1199611.0,2023-06-30,4656238,1042694,156752514.0,146752216.0,1236458.0,,11635718,14764884.0,2147720,2449862,,,11635718,145116796.0,2023-06-30,NTRS,,,0.07422986530219222,0.01562885300837982,0.007887962804858109,0.9362032688037144,0.09419232663790005,0.029704391216334815,0.0,0.0
1199611.0,2023-06-30,4656238,1042694,156752514.0,146752216.0,1236458.0,,11635718,14764884.0,2147720,2449862,,,11635718,145116796.0,2023-06-30,NTRS,,,0.07422986530219222,0.01562885300837982,0.007887962804858109,0.9362032688037144,0.09419232663790005,0.029704391216334815,0.0,0.0
1199611.0,2023-06-30,4656238,1042694,156752514.0,146752216.0,1236458.0,,11635718,14764884.0,2147720,2449862,,,11635718,145116796.0,2023-06-30,NTRS,,,0.07422986530219222,0.01562885300837982,0.007887962804858109,0.9362032688037144,0.09419232663790005,0.029704391216334815,0.0,0.0
1199611.0,2023-09-30,4856308,1498941,146330654.0,141096062.0,1599190.0,,11847231,12080670.0,3626508,3720124,,,11847231,134483423.0,2023-09-30,NTRS,,,0.0809620587084918,0.025422725165979234,0.01092860556749784,0.9642276456988977,0.08255734304310565,0.033187222685412174,0.0,0.009793872157599415
1199611.0,2023-09-30,4856308,1498941,146330654.0,141096062.0,1599190.0,,11847231,12080670.0,3626508,3720124,,,11847231,134483423.0,2023-09-30,NTRS,,,0.0809620587084918,0.025422725165979234,0.01092860556749784,0.9642276456988977,0.08255734304310565,0.033187222685412174,0.0,0.0
1199611.0,2023-09-30,4856308,1498941,146330654.0,141096062.0,1599190.0,,11847231,12080670.0,3626508,3720124,,,11847231,134483423.0,2023-09-30,NTRS,,,0.0809620587084918,0.025422725165979234,0.01092860556749784,0.9642276456988977,0.08255734304310565,0.033187222685412174,0.0,0.0
1199611.0,2023-09-30,4856308,1498941,146330654.0,141096062.0,1599190.0,,11847231,12080670.0,3626508,3720124,,,11847231,134483423.0,2023-09-30,NTRS,,,0.0809620587084918,0.025422725165979234,0.01092860556749784,0.9642276456988977,0.08255734304310565,0.033187222685412174,0.0,0.0
1199611.0,2023-12-31,4616268,1982033,150783129.0,137344933.0,318480.0,,11897930,13584128.0,5343031,4958799,,,11897930,138885199.0,2023-12-31,NTRS,,,0.07890756796803175,0.0328869617767383,0.0021121726423385203,0.9108773236825454,0.09009050342760827,0.030615281899342997,0.0,0.007464236610759064
1199611.0,2024-03-31,4535915,528105,156110990.0,145483143.0,639288.0,,12101756,15892861.0,1917513,1308107,,,12101756,144009234.0,2024-03-31,NTRS,,,0.07752020533596,0.008379339596783032,0.004095086450992336,0.9319212119531111,0.10180488253901919,0.029055705815458605,0.0,-0.024507622179955266
1199611.0,2024-06-30,4681459,1051034,156797131.0,149238970.0,470686.0,,12655811,15617181.0,3901100,2606827,,,12655811,144141320.0,2024-06-30,NTRS,,,0.08071455720704482,0.016625476393442428,0.0030018789055521688,0.9517965606143648,0.09960119104475196,0.02985678991792267,0.0,0.008246136796659396
1199611.0,2024-09-30,4789872,1613310,155753771.0,147071208.0,428833.0,,12748966,15377994.0,5868986,4014136,,,12748966,143004805.0,2024-09-30,NTRS,,,0.08185333759912625,0.025772319823961116,0.0027532752320969488,0.9442545567644716,0.09873272346003102,0.030752847711147873,0.0,0.009146843430518688
1199611.0,2024-12-31,4556651,2177147,155508414.0,146801657.0,3021350.0,,12788359,15081684.0,7585185,5405776,,,12788359,142720055.0,2024-12-31,NTRS,,,0.08223580108019107,0.03476195185168566,0.01942885225490114,0.9440110230948661,0.09698307385476904,0.029301636373193284,0.0,0.008989632027724542
1199611.0,2024-12-31,4556651,2177147,155508414.0,146801657.0,3021350.0,,12788359,15081684.0,7585185,5405776,,,12788359,142720055.0,2024-12-31,NTRS,,,0.08223580108019107,0.03476195185168566,0.01942885225490114,0.9440110230948661,0.09698307385476904,0.029301636373193284,0.0,0.0
1199611.0,2024-12-31,4556651,2177147,155508414.0,146801657.0,3021350.0,,12788359,15081684.0,7585185,5405776,,,12788359,142720055.0,2024-12-31,NTRS,,,0.08223580108019107,0.03476195185168566,0.01942885225490114,0.9440110230948661,0.09698307385476904,0.029301636373193284,0.0,0.0
1199611.0,2024-12-31,4556651,2177147,155508414.0,146801657.0,3021350.0,,12788359,15081684.0,7585185,5405776,,,12788359,142720055.0,2024-12-31,NTRS,,,0.08223580108019107,0.03476195185168566,0.01942885225490114,0.9440110230948661,0.09698307385476904,0.029301636373193284,0.0,0.0
1199611.0,2025-03-31,4510228,568122,165071238.0,150451616.0,1248614.0,,12878511,15059868.0,1572763,1368990,,,12878511,152192727.0,2025-03-31,NTRS,,,0.07801789794537071,0.008293328484033058,0.007564091813499333,0.911434468068871,0.09123253803912224,0.027322918605602268,0.0,-0.0264686233676526
