fomc_date,d0,d1,lm_pct,sentiment,SMFG_ar0,SMFG_ar1,SMFG_car01,SMFG_alpha,SMFG_beta,Resona_ar0,Resona_ar1,Resona_car01,Resona_alpha,Resona_beta,Chiba_ar0,Chiba_ar1,Chiba_car01,Chiba_alpha,Chiba_beta,SMTH_ar0,SMTH_ar1,SMTH_car01,SMTH_alpha,SMTH_beta,Gunma_ar0,Gunma_ar1,Gunma_car01,Gunma_alpha,Gunma_beta,Suruga_ar0,Suruga_ar1,Suruga_car01,Suruga_alpha,Suruga_beta,Yamaguchi_ar0,Yamaguchi_ar1,Yamaguchi_car01,Yamaguchi_alpha,Yamaguchi_beta,Hokuhoku_ar0,Hokuhoku_ar1,Hokuhoku_car01,Hokuhoku_alpha,Hokuhoku_beta,Mizuho_ar0,Mizuho_ar1,Mizuho_car01,Mizuho_alpha,Mizuho_beta,MUFG_ar0,MUFG_ar1,MUFG_car01,MUFG_alpha,MUFG_beta,Concordia_ar0,Concordia_ar1,Concordia_car01,Concordia_alpha,Concordia_beta
2021-01-27,2021-01-28,2021-01-29,3.645,Dovish,0.015076160241807381,0.0017848165481564628,0.016860976789963844,-0.0001441370059149265,0.7771532874300365,0.030143658455480775,0.006569297326613956,0.03671295578209473,-0.0010259877384415372,0.8539552913926265,0.015058358539897038,0.017162883720892922,0.032221242260789956,-0.0006428985892294419,1.057232014447473,0.026977314556867964,0.027103092697664793,0.05408040725453275,-0.0005201558458351876,0.8757764835197338,0.015687131680677424,0.016082085718237195,0.03176921739891462,-0.0011071134106381312,0.9536557026853213,0.00793626222225089,0.0051162070157008445,0.013052469237951735,-0.002099075587345833,1.0027711659408167,0.010483009084600616,0.011004693989200072,0.021487703073800688,-0.002332681097354091,1.0718673834348527,0.008899800433110481,0.011495381898613342,0.020395182331723823,-0.0007528594544440161,1.0199593843981285,0.021189350210919798,0.003499529448699308,0.024688879659619106,-0.001140626160161826,0.9354371084408178,0.013330459323968756,-0.001132471071185144,0.012197988252783612,-0.0002575716407159018,0.855076698725233,0.0017702553514583087,0.021611530750881774,0.023381786102340082,-0.0014922589479066093,1.201270917818997
2021-03-17,2021-03-18,2021-03-19,3.5032,Dovish,0.0328174601135689,0.02985317151434108,0.06267063162790998,0.00045340352752533484,0.7700328840760085,0.02691308030698865,0.046062825984786365,0.07297590629177501,-0.00040486063825758773,0.894658347927604,0.027918656559449907,0.05564170459956968,0.08356036115901959,0.0008014202064523624,0.9940924879161286,0.014088941999366937,0.03263616623122666,0.046725108230593594,0.0002601609793842603,0.787694804409072,0.026099925479703454,0.04481144226740234,0.0709113677471058,-0.0010055915551295798,0.7165360086335382,0.03908230862174887,0.06365893650066626,0.10274124512241513,-0.0011482204900469862,0.8271495432000597,0.009748028996600554,0.045648988633353496,0.055397017629954054,-0.001025251588728183,0.8093603677009839,0.010939062955670943,0.06954595868485078,0.08048502164052172,-0.0010570843480268413,0.7922139047058119,0.02356977624320582,0.02485951671685882,0.04842929296006464,-0.0005517520440057706,0.7398287711866582,0.04278420469623955,0.029677522043189325,0.07246172673942888,0.0006830294506755543,0.7965238825547947,0.03845112515072635,0.034248995798222485,0.07270012094894884,-0.0003629027816608047,1.104129719875063
2021-04-28,2021-04-30,2021-05-06,3.5088,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,2021-06-17,2021-06-18,3.5313,Dovish,0.013376014660646234,-0.025696446804999887,-0.012320432144353653,0.0011904590487176543,0.6624919143942211,0.006938319505700343,-0.0233011942542914,-0.016362874748591057,0.0007942600809355675,0.7108433490636945,0.0028227617631374977,-0.01925433617093915,-0.01643157440780165,0.0006413723357876438,0.8344654464206509,-0.012302218074811796,-0.017271595308624682,-0.029573813383436478,0.0009250877218379033,0.6273982218330961,0.009347726806965807,-0.012503555228203194,-0.0031558284212373864,-0.0002876626763592568,0.6706343373496356,0.03417297532971193,-0.006483186060795955,0.02768978926891598,-0.0005582485032908587,0.7922953908713104,0.013535936604948028,-0.0020529772706862673,0.01148295933426176,-0.0013723134274782039,0.6404287775150246,0.004374303012541927,-0.003531658631384803,0.0008426443811571241,-0.002219281174725312,0.7399852237950114,0.013043327531867268,-0.020140329385514924,-0.007097001853647656,0.001028189164126165,0.5829556794940332,0.01626457523229185,-0.02523579696788673,-0.008971221735594882,0.001521279733035597,0.6443245063325833,0.014254821019615942,-0.009697286400180662,0.004557534619435279,-0.00042106463425601844,0.9707952458227495
2021-07-28,2021-07-29,2021-07-30,3.5088,Dovish,-0.006701177603122875,0.004675904941170652,-0.0020252726619522238,0.0010985942137444347,0.6959150698869275,-0.005588269195047303,0.0025754040300280494,-0.0030128651650192535,0.000830586467742395,0.7529471917976308,-0.014036309804922287,-0.009856600590839988,-0.023892910395762273,0.0011816935421720067,0.9114017484687269,-0.004599113993607312,0.012302836042148236,0.0077037220485409235,0.0008381012735007943,0.6698644720415261,-0.017123062958060646,0.012375850852834281,-0.004747212105226365,0.000573969650846313,0.7212422965721933,-0.011276657875622837,0.002370916910230095,-0.008905740965392742,-0.00032705477022088763,0.7788467355041064,-0.0053172444319697304,0.006280885716842051,0.0009636412848723205,0.0006046117984644147,0.6474516013402469,-0.012469314164694024,0.011380794085834672,-0.0010885200788593521,-0.0017184559315530177,0.7485751260381194,-0.010085947061304567,0.006637562274821714,-0.0034483847864828533,0.0013202016191172447,0.6381903644286748,-0.010877557498597534,0.00016287274658127564,-0.010714684752016259,0.001725503008753094,0.6957651213406383,-0.010555114529943047,0.008168121633499004,-0.0023869928964440432,0.00044833162504992767,1.0424629633506857
2021-09-22,2021-09-24,2021-09-27,3.4591,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,2021-11-04,2021-11-05,3.3846,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,2021-12-16,2021-12-17,3.4865,Neutral,-0.006865192393868538,0.00880885414388149,0.001943661750012952,-0.0008670995494240278,0.6979023479975327,0.003929855858806175,0.007981547529752513,0.011911403388558688,-0.0012004158321432,0.5885513103919632,0.0030563457919528456,0.006422562293988359,0.009478908085941205,-0.000829664443162899,0.7991192937106449,-0.002265678826026331,0.010703619968512846,0.008437941142486515,-0.0010128557359702017,0.5975624604886328,-0.0011239042290875564,0.015075647050857132,0.013951742821769576,-0.0008469899182261174,0.6348510934304734,0.019878370215865998,0.06302831141534623,0.08290668163121223,0.0011767127178425162,0.321006370811828,0.006581270702308923,-2.745911928272657e-05,0.006553811583026196,-0.0004182129118811837,0.6477444899738003,0.002864101093495044,0.025993317722621,0.028857418816116046,-0.0013628170538858343,0.6900653198884797,-0.0048709341096615805,0.009254597418693796,0.004383663309032216,-0.0016611883970466038,0.593906583708931,-0.0036289792495160997,0.0026082759662614634,-0.0010207032832546363,-0.0007440601937253038,0.7279497684345122,0.0008564497006798011,0.010891028433754054,0.011747478134433855,-0.00020872352969652673,0.8548349109986716
2022-01-26,2022-01-27,2022-01-28,3.5714,Dovish,0.01505065966203046,0.00768895515169098,0.02273961481372144,0.00033304071122795283,0.6491492330580648,0.020715595793192664,0.008565052121012566,0.029280647914205232,0.0007706912935601507,0.5288816252506112,0.02779573830582321,0.0016862791894569594,0.02948201749528017,0.00029505908626946273,0.6831044601471047,0.01647618876792405,-0.002882114004254123,0.013594074763669927,0.0008041089396886484,0.5308398059625281,0.01910378178169817,0.0033918546300241575,0.02249563641172233,0.0005102507970823317,0.4563377393316647,-0.010175871300951862,-0.008196485388159262,-0.018372356689111122,0.003390505879655271,0.2299176382601986,0.029319971453254726,-0.006744250105370537,0.022575721347884187,0.00109907719381544,0.6088658104307786,0.011694800133052533,0.002048908807939863,0.013743708940992395,0.001268600621677331,0.5963746853632457,0.00958245814994826,0.005813844224397057,0.015396302374345317,-0.000490050660952572,0.5189175543855834,0.02032434354389105,0.012540014501018876,0.032864358044909926,0.0005922145750895406,0.6764829768100693,0.027133861548597565,0.0015149479962982756,0.02864880954489584,0.0009590045567167055,0.6959402541177792
2022-02-18,2022-02-21,2022-02-22,3.4653,Neutral,0.006674682093843478,-0.004008043382951434,0.002666638710892044,0.0004465699291283063,0.5833833515864334,0.00016039390661965608,0.0028353019811857014,0.0029956958878053575,0.0012356516537507184,0.46578053390697555,0.0032683001952534176,0.0029553280411977276,0.006223628236451145,0.0007736754407219657,0.5190631587272625,0.0014156740284153794,-0.004194163034952865,-0.0027784890065374857,0.00048391375465456,0.42897877829158454,-0.0031067625496700928,-0.0024900582748182964,-0.00559682082448839,0.0007329927226328784,0.3372578935959336,-0.006529662363697094,-0.00325216347781319,-0.009781825841510283,0.003013829299310305,0.1154583214244189,0.0013409805647301978,-0.005010165575777499,-0.0036691850110473012,0.0010651140895745416,0.4832413994202175,-0.007550482520520914,-0.012466710994748623,-0.020017193515269538,0.0010589712673516923,0.4807761584201936,0.0033422005130023923,-0.0037326929174337185,-0.0003904924044313262,-0.0004985362686271537,0.4860764958975052,0.021268312323039815,-0.0029245557614082426,0.01834375656163157,0.0011362170222688692,0.6139730479385834,0.0010223931914896877,-0.005995324679609431,-0.004972931488119743,0.0012961725832231227,0.559295201789649
2022-03-16,2022-03-17,2022-03-18,3.7037,Dovish,-0.0038566889445893447,0.005999430300983242,0.002142741356393897,3.6582253482195035e-05,0.517854992842131,0.017429396679291227,-0.01612310657943287,0.0013062900998583558,0.000787684512556853,0.35419378426723824,0.006635512391723698,-0.006007771971950229,0.0006277404197734694,-0.00035412443318412766,0.3647084844537622,0.009609091440019906,-0.0006291444442128504,0.008979946995807056,7.273671713463162e-05,0.3880882486658747,-0.006554638665921998,-0.00723333720752669,-0.013787975873448688,3.104742237629243e-05,0.26765682977424926,-0.006441103897655065,0.00910144412465404,0.002660340226998976,0.0015454468295221337,0.14156995727450375,-0.010549780796347004,-0.01943201512151308,-0.029981795917860085,0.00029353091525026654,0.4157516274036723,-0.015533872590360324,-0.01704877936742032,-0.032582651957780644,0.000782838974254359,0.4561309758748837,0.004184761874720114,0.0010372081979849223,0.005221970072705037,-0.0007600357485499911,0.435622435624952,0.006655910205638844,-0.0014674939618874996,0.005188416243751344,0.0005857987511067457,0.5369737347233228,-0.001521991550941567,-0.008921521708977928,-0.010443513259919495,-0.00026804180375305186,0.42650405171547523
2022-05-04,2022-05-06,2022-05-09,3.8079,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,2022-06-16,2022-06-17,3.6184,Dovish,0.006103492961058208,-0.0069241838163021825,-0.0008206908552439744,-0.0002255042023308954,0.5862976531710171,0.011977134471931132,-0.015948997545206244,-0.0039718630732751125,0.0003024335324193395,0.3610352114080529,-0.008592093691220165,0.0020350039750415706,-0.006557089716178594,-0.0009196052255239065,0.3681151474042157,0.01609101129753159,-0.002167325077429401,0.013923686220102188,9.441503054038681e-05,0.5169688346643566,0.014633152268815607,-0.01425586161823607,0.00037729065057953703,-7.40417273188978e-05,0.38265579907837566,0.010072964879002142,-0.0016765759047637765,0.008396388974238365,-0.0025714852106070137,0.23192992573391943,0.013644819437613361,-0.00906064514075645,0.0045841742968569105,0.000585052689787354,0.4013096645991448,0.007364170373872804,-0.012215756196236029,-0.004851585822363225,-6.59918622374575e-06,0.6101401385654329,0.009927970633140354,0.0033708824098906843,0.013298853043031038,-4.019900053809278e-05,0.4284136071112993,0.007059070674441269,-0.012202546170981071,-0.005143475496539802,0.00032545899975618717,0.5532913798432592,-0.0005228373644091419,-0.007036265034055203,-0.007559102398464345,-0.00103533707791548,0.3905285228532271
2022-07-27,2022-07-28,2022-07-29,3.5533,Dovish,-0.008532026835641412,-0.0016987291553230695,-0.010230755990964482,0.00027114074918689206,0.5504600520378976,0.00012372265744384691,-0.003649830749296173,-0.003526108091852326,0.0007075356739759996,0.3076639744960996,-9.690016546081868e-05,-0.007057406309348603,-0.007154306474809422,0.0004403205687255396,0.2806214566335501,-0.0012070745695456544,0.017900718854296335,0.016693644284750682,0.0002923881690193958,0.4488758026479207,-0.007045740400877819,-0.0028609752242034596,-0.009906715625081278,0.0004369050476452424,0.38914208742091466,0.006936149569570924,-0.012887961771431275,-0.00595181220186035,-0.0028189184299056078,0.3340354324556683,0.0021220049335185917,-0.01995447201472552,-0.017832467081206928,0.000546842940341949,0.35099742592290634,0.0017802811580966487,-0.005066539348386455,-0.0032862581902898067,-0.0004367678417093073,0.5972153478308493,-0.0044601516843864545,0.003153788508737167,-0.0013063631756492877,0.0005261060070304552,0.39063361139501745,-0.004021796289951304,0.0008229569195255327,-0.003198839370425771,0.000648356511757499,0.527483990880638,-0.000988407118259655,-0.004159779957302361,-0.005148187075562016,-0.00010410254508923239,0.30361558590350485
2022-09-21,2022-09-22,2022-09-26,3.5473,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,2022-11-04,2022-11-07,3.7705,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,2022-12-15,2022-12-16,3.7767,Dovish,0.009982377750428297,0.0029891890241628347,0.012971566774591131,0.0011534543252195897,0.5066281406450996,0.017284081154857637,-0.0035460162792855816,0.013738064875572055,0.0019592767074318655,0.3719093928249362,0.01810925512890783,0.012946711153461979,0.03105596628236981,0.0012767963345486214,0.38312322162144685,0.007108062724771637,0.0031577578929011703,0.010265820617672807,0.0007315930850576648,0.458857720016442,0.009131248975222533,0.024009742477681898,0.03314099145290443,0.001578153583383633,0.38486322802008105,0.013077102026547391,0.009561027904245453,0.022638129930792845,0.0008877577852481013,0.4279984338450481,0.004936661414809985,0.00191364223691517,0.006850303651725155,0.0007029301707484156,0.4818270805237418,0.006405568991650962,0.008427167549170164,0.014832736540821127,0.0007271451020721204,0.6743419462464308,0.0037914112492382504,0.000898806762559881,0.004690218011798131,0.0007211542156412294,0.3389361465159754,0.006996847438327623,0.008480784830386359,0.015477632268713981,0.0002854414358110836,0.5038768525637102,0.02243185451809831,0.0030511156677920127,0.02548297018589032,0.0001714667537175554,0.39375642897507945
2023-02-01,2023-02-02,2023-02-03,3.8721,Dovish,-0.017824636937214998,0.0012161520576800524,-0.016608484879534945,0.0025963004378318703,0.3038760313443794,-0.016084694713223574,0.004252809627892094,-0.01183188508533148,0.0025013255415769976,0.17040833228377694,-0.030694973481994445,-0.001105633969795937,-0.031800607451790384,0.0024096700425679973,0.20894401432571214,-0.010376647132650865,0.011180492454420092,0.0008038453217692268,0.0008061145836033496,0.3275553424690916,-0.02830408235627744,-0.006663445792864771,-0.03496752814914221,0.0021339460519606895,0.11004192809772521,-0.015684220448948984,-0.004494437424662144,-0.02017865787361113,0.0007406962482259863,0.34289604622799763,-0.010596930123091824,-0.002095112855636206,-0.01269204297872803,0.000987313230886522,0.2826174230878675,-0.013230848281224547,0.0009428763003739987,-0.012287971980850548,0.001307485652727629,0.45771641551317993,-0.015046869541306653,0.004009124595493705,-0.011037744945812947,0.001877781869811252,0.208621272669745,-0.01644848057608128,-0.010952359899129467,-0.02740084047521075,0.002301014730576732,0.2711287459820127,-0.02865119089162915,-0.002341219559056594,-0.030992410450685744,0.001752494692297523,0.15019314055896385
2023-03-22,2023-03-23,2023-03-24,3.8397,Dovish,-0.013905610379190372,-0.008403311060581328,-0.0223089214397717,0.0033802089193895853,0.27456361596056816,-0.020370617646007956,-0.029106261363659736,-0.04947687900966769,0.0031743673241983405,0.12715328278671859,-0.019864672836726893,-0.011915085957837121,-0.03177975879456402,0.0025841641881310467,0.15392723880101808,-0.0028488399086990675,-0.007339868837024661,-0.010188708745723729,0.0016328556964802937,0.3041463821621611,-0.006708692678067895,-0.013564378555155495,-0.02027307123322339,0.0023159615993224854,0.07131444253296634,0.0017007435835685483,-0.02224916521500542,-0.020548421631436872,0.0009748279862462817,0.295867644153928,-0.001073853966338417,-0.015969529419573813,-0.01704338338591223,0.0014443694001838945,0.2165277167838741,-0.008868541243839175,0.004919267694607437,-0.003949273549231738,0.0020439449755282934,0.39157802191669666,-0.007455239965001762,-0.009987579968722455,-0.017442819933724218,0.0026798384340642103,0.18290843571198406,-0.015973080151369307,-0.013414639098784303,-0.02938771925015361,0.0027607139968104395,0.24651003619418768,-0.026956292731172612,-0.0001809733294940597,-0.027137266060666673,0.0023608808605453608,0.056084226874346686
2023-05-03,2023-05-08,2023-05-09,3.7543,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-14,2023-06-15,2023-06-16,3.7288,Dovish,-0.0037085329208687186,-0.008522946539638403,-0.012231479460507122,0.0015726132760480282,0.4856643907614022,0.00027597605773855253,-0.0009946060763609838,-0.0007186300186224313,0.0001479753059450042,0.540653683981869,0.005147781571471215,0.004707203800878265,0.00985498537234948,0.0008220307643544637,0.5149497609460069,-0.010662625985531676,-0.015624472289240188,-0.026287098274771863,0.0009023450802945255,0.48964765132095067,-0.01642644970478519,0.006975068093104791,-0.009451381611680399,0.001652209005934911,0.34421404980354114,0.012941918802255625,0.00017102005754309575,0.013112938859798721,0.001251569368321387,0.3828587629083865,-0.0009892091038038026,0.0005979606384953354,-0.0003912484653084672,0.0012610779748733702,0.5378814295254332,0.003131924620468289,-0.013545146378858761,-0.010413221758390472,0.0019619596530048656,0.5703254987755559,-0.010255020422685068,-0.008982796993205425,-0.019237817415890493,0.0014692373759488005,0.570307093912627,0.0004306947700135071,-0.009666315598484843,-0.009235620828471337,0.0015913270604099158,0.5970458679453463,-0.007353130539938324,0.005103981720863928,-0.0022491488190743963,0.001542958116966787,0.37985091507521695
2023-07-26,2023-07-27,2023-07-28,3.7543,Dovish,0.00026132534675029056,0.045488125702775314,0.0457494510495256,0.0002386275790882898,0.6918527482404503,-0.0001538894539573031,0.08644011950150597,0.08628623004754866,-0.0011338757999490964,0.7759010172247103,0.007574759179095152,0.05110045407295573,0.058675213252050884,-0.0013330375927086255,0.6564088666837193,0.0006316763470582938,0.029800165985782747,0.03043184233284104,-9.288237455323282e-06,0.6038507582703331,0.0027538126936252185,0.04535132067129216,0.04810513336491738,-0.0003272603353127116,0.729086787323065,-0.010580425430702173,0.03909733075136831,0.028516905320666135,0.0016246641028323835,0.5467585444302236,0.003071969686562063,0.026766033245533283,0.029838002932095348,0.0007612000625154778,0.5647063665671582,0.012062694981418242,0.043510038151255453,0.0555727331326737,0.0009754963290363436,0.7722797484778925,0.007878895495171767,0.050553698338148656,0.058432593833320425,0.00036103165290570763,0.7223085192435063,0.003926459551759469,0.056212890291469614,0.060139349843229085,5.265810392228253e-05,0.8573414934449939,0.010151538678553363,0.04114874158364883,0.051300280262202194,-0.0001417047587641811,0.5673396264798282
2023-09-20,2023-09-21,2023-09-22,3.8917,Dovish,0.02069625358972927,0.014359465533246423,0.03505571912297569,0.0004922133255716262,0.6649621450579909,0.01163731588203794,0.013027766952227869,0.024665082834265807,-0.0001157327765892711,0.7472482621841539,0.01303626331671456,0.013132745674360714,0.026169008991075274,-0.00032951098923169085,0.7652509872371805,0.02537142231763589,0.0017747400674951413,0.027146162385131033,0.0002096764010280248,0.6389715655919955,0.01516177400502684,0.013553850299278102,0.02871562430430494,0.0014079566638217685,0.8581581441509154,0.007374507522085751,0.008876935356113032,0.016251442878198782,0.0016008695525564923,0.5426289816131993,0.009562156757617131,0.012058733082693791,0.021620889840310922,0.0012971236426928918,0.6051859733281792,0.02330678003250206,0.019852538752278066,0.043159318784780125,0.0012343360749865135,0.8557884924769945,0.018986463980086448,0.016840838223837494,0.03582730220392394,0.00036292738930832096,0.7231023737679061,0.023987616556024143,0.013551965770132459,0.037539582326156604,0.0006992026392308254,0.8475505939997477,0.01442632176765715,0.012737906613548074,0.027164228381205226,7.657030450219068e-05,0.782958734883562
2023-11-01,2023-11-02,2023-11-06,3.7162,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13,2023-12-14,2023-12-15,3.8526,Dovish,-0.051344796702479586,-0.037566336203696864,-0.08891113290617644,0.0018157252409602138,0.4068607841125735,-0.045756971615212076,-0.03517636315837627,-0.08093333477358836,0.001196336825952994,0.3525015602384952,-0.04265481083359609,-0.0181379580527829,-0.06079276888637899,0.0015094138869613987,0.410303576081481,-0.013768690202642798,-0.023934074918694787,-0.037702765121337585,0.0003027749065265965,0.40107487583744617,-0.05672431792818435,-0.011265920035994487,-0.06799023796417884,0.0020818451058256015,0.5585304800027219,-0.03590465620911224,-0.03492109579126069,-0.07082575200037293,0.0024008408645902275,0.4042941022250822,-0.03236997707144471,-0.006248881223200355,-0.038618858294645064,0.002467376526775549,0.39051105005124076,-0.0319432399339907,-0.00962712649421389,-0.041570366428204594,0.0025628233410021923,0.701190735175885,-0.034885155943336535,-0.017881211822261177,-0.05276636776559771,0.0014560906449256456,0.46345374435260417,-0.03411000069812711,-0.024822179745491144,-0.058932180443618254,0.002267958671378378,0.4848074167536262,-0.036558015767583094,-0.01147800586935858,-0.04803602163694167,0.0014493320467676117,0.45529875658756314
2024-01-31,2024-02-01,2024-02-02,3.7162,Dovish,-0.005083973014145841,-0.005253829796638173,-0.010337802810784013,0.0008094867775333101,0.48087129755304353,-0.015618801739397677,0.013743906655480564,-0.0018748950839171125,0.00035008717106794877,0.38288207584194434,0.007540692617120493,-0.018039679491738823,-0.010498986874618331,0.0013027323206234152,0.446757976086059,-0.028316996239346852,0.009140592322860025,-0.019176403916486826,0.000429531289229906,0.48529056958963507,0.018029202740055823,-0.016100953143447422,0.0019282495966084015,0.0015657044151450438,0.5289971880164658,-0.02351443957329387,-0.0249547821338101,-0.048469221707103965,0.0020683103820532704,0.37695541853011366,-0.003641466885891404,-0.009042774743602395,-0.0126842416294938,0.0017037395698875344,0.49120308466073814,0.007468941888083591,-0.014908643651858181,-0.00743970176377459,0.001632765539199567,0.6976776626151127,-0.008541706457591496,0.0029897851356749756,-0.00555192132191652,0.0008652850267528115,0.5249105504624716,-0.0018309435502939942,-0.0007895975234707719,-0.002620541073764766,0.0010569564781918262,0.4649747872012625,0.0011069672505616569,-0.005497014411234925,-0.004390047160673268,0.0009338008002522595,0.5298212480882734
2024-03-20,2024-03-21,2024-03-22,3.7415,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,2024-05-02,2024-05-07,3.9801,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,2024-06-13,2024-06-14,3.7288,Dovish,-0.014089580314961315,-0.00452123453757442,-0.018610814852535733,0.002117839227565278,0.5775431482384654,-0.010391107857257028,-0.026956162567807515,-0.03734727042506454,0.001576024010055426,0.499224344695089,-0.020033560219456792,-0.0024819960010976803,-0.022515556220554473,0.0015661277972187106,0.5287501027549388,-0.015094924519591274,-0.00024536684330138826,-0.015340291362892663,0.0014922513817003417,0.6589871880268313,-0.015467116406184329,0.007231023534050725,-0.008236092872133604,0.003103599790120072,0.460753723322456,-0.016331440581206398,-0.015877696813050172,-0.03220913739425657,0.0036310786944966037,0.3411234234454141,-0.0212590060609704,0.0007261649988875348,-0.020532841062082863,0.0022372411879732178,0.46411559340112285,-0.006186007611034284,0.00960079677814851,0.003414789167114225,0.00195364525837032,0.579144899796322,-0.013234450470429655,-0.0034823057440651704,-0.016716756214494824,0.0014175547075452534,0.5811520414554575,-0.011769955741752425,-0.01498977666038673,-0.026759732402139157,0.0013230782401962367,0.4753084126380765,-0.008469539911246772,-0.011555222729287306,-0.02002476264053408,0.0019428697185654258,0.43286733105948505
2024-07-31,2024-08-01,2024-08-02,3.6789,Dovish,0.011300723434885928,-0.07490945580536085,-0.06360873237047492,0.0024281837226670794,0.6788433239237284,0.0759661295477175,-0.07854848106803443,-0.002582351520316925,0.0019721658222008496,0.6096492835569004,0.012701395909752753,-0.08134566425584497,-0.06864426834609222,0.0014722561048202574,0.5961976154034685,0.017164790587864368,-0.05754180916754366,-0.04037701857967929,0.0013662418373844912,0.6697519204127322,0.018260334779441,-0.07509565620988556,-0.05683532143044456,0.0026904900988565248,0.47133680509507375,0.01417470487725211,-0.08277994701701474,-0.06860524213976263,0.0027854082219822772,0.34551862564161245,0.004838516806748933,-0.06062685030010114,-0.05578833349335221,0.002023352063482091,0.5085931312649173,0.009684117675452176,-0.08486039750717063,-0.07517627983171846,0.001625674459015704,0.5472364344928536,0.009349402895351645,-0.07048540494478867,-0.06113600204943702,0.0017845131124905403,0.6904248477931536,9.552540580008533e-05,-0.08618154351994363,-0.08608601811414354,0.0017913373939626325,0.6368142951814713,0.021434363160274326,-0.08784814800405723,-0.06641378484378291,0.0018532055420564888,0.5493257338885605
2024-09-18,2024-09-19,2024-09-20,3.7162,Dovish,-0.002439484430039763,0.00404955116213526,0.0016100667320954973,0.0015019918152542667,0.8497813446757791,-0.003202546893234487,-0.014106229187779078,-0.017308776081013565,0.002217352649222901,0.9370696347113463,-0.006179074791744333,-0.017706100948783374,-0.023885175740527707,0.0007905086331507204,1.1907257865045164,-0.012205333433029115,-0.010540102877751537,-0.022745436310780652,0.0018857707596361497,1.0785869755816173,-0.009931643116525387,-0.04082374565292984,-0.05075538876945522,0.0023896022503183544,0.8676574117580264,-0.02460259582562366,-0.01624119228649782,-0.040843788112121485,0.004427726072581164,0.9468610092112744,-0.006249849608138888,-0.023229286499186975,-0.029479136107325863,0.0014946454267191845,1.0690813456831616,-0.02087862230047849,-0.01024272554816966,-0.03112134784864815,0.0009859346315515554,1.1424059362938577,-0.0022975503902415775,0.002617473852489529,0.00031992346224795146,0.0014345752488419694,1.144005714599999,-0.005675259258831899,0.009812560979908635,0.004137301721076736,0.0007750550007256664,1.0742724022785197,0.008393121323322476,-0.021883403497880816,-0.01349028217455834,0.0011080119005300048,0.944329865457815
2024-11-07,2024-11-08,2024-11-11,3.6082,Dovish,-0.0008186584997356885,-0.00805118695763913,-0.008869845457374818,0.0006690729965254807,0.7928051052612713,0.008421309500201011,0.0036340225847169773,0.012055332084917988,0.0008379026122420157,0.8210095829989443,-0.008307632866999325,0.0032281162241448343,-0.005079516642854491,-0.00015013190257631335,1.0921005585500907,0.0015622473555350338,0.0014946521502992318,0.0030568995058342656,0.0007392455801592177,1.003427585916672,-0.013532696175485118,0.0032039224011329837,-0.010328773774352134,0.001093862200634335,0.797216728063561,0.0038889361695514666,-0.010896872328639624,-0.007007936159088158,0.001792058897674757,0.9064093491793048,-0.0017813574578311253,-0.04114577847791974,-0.042927135935750864,0.0003497945253072047,0.9836736149490403,0.02437482155773221,-0.007177621863720655,0.017197199694011553,-0.00048432842446472304,1.0874777878465496,-0.012035410006341108,-0.0031122263510274407,-0.015147636357368549,0.0010786392918431518,1.0378823464795355,-0.002934031453242597,-0.004681879436368629,-0.007615910889611225,0.0007283605822163411,1.0112171472133606,-0.0005717417556919029,0.007152591130716672,0.006580849375024769,0.00016064155346374114,0.8823027260513294
